image,experiment,source,source_param,channel_code,channel_param,channel,channel_p,psnr_db,mse,accuracy_exact,accuracy_tol5,ber_raw,ber_decoded,n_info_bits,n_tx_bits,code_rate,compression_ratio,encode_ms,decode_ms
checkerboard,bec_sweep,dct,60,repetition,5,bec,0.01,48.1308036086791,1.0,0.0,1.0,0.010003137965900771,0.0,114724,573620,0.2,1.1424985181827692,12.124100000164617,20.097099999929924
checkerboard,bec_sweep,dct,60,repetition,5,bec,0.03,48.1308036086791,1.0,0.0,1.0,0.02975314668247272,0.0,114724,573620,0.2,1.1424985181827692,8.249099999829923,18.287400000190246
checkerboard,bec_sweep,dct,60,repetition,5,bec,0.1,31.270479598180163,48.532470703125,0.0,0.9921875,0.10028939018862662,1.7433143893169695e-05,114724,573620,0.2,1.1424985181827692,11.009500000000116,21.03639999995721
checkerboard,bec_sweep,dct,60,repetition,5,bec,0.2,19.86896615241785,670.1680908203125,0.0001220703125,0.93310546875,0.20022314424183257,0.00018304801087828178,114724,573620,0.2,1.1424985181827692,7.5489000000743545,20.689599999968777
checkerboard,bec_sweep,dct,60,repetition,5,bec,0.3,14.121478090755442,2517.2859497070312,0.00555419921875,0.668701171875,0.30001568982950383,0.0012639029322548028,114724,573620,0.2,1.1424985181827692,8.911800000078074,18.01999999997861
checkerboard,bec_sweep,dct,60,hamming,4,bec,0.0,48.1308036086791,1.0,0.0,1.0,0.0,0.0,114724,200767,0.5714285714285714,1.1424985181827692,14.012600000114617,266.04079999970054
checkerboard,bec_sweep,dct,60,hamming,4,bec,0.01,48.1308036086791,1.0,0.0,1.0,0.010166013338845528,0.0,114724,200767,0.5714285714285714,1.1424985181827692,11.617799999839917,328.37719999997717
checkerboard,bec_sweep,dct,60,hamming,4,bec,0.03,48.1308036086791,1.0,0.0,1.0,0.029770828871278646,0.0,114724,200767,0.5714285714285714,1.1424985181827692,8.637800000087736,346.64569999995365
checkerboard,bec_sweep,dct,60,hamming,4,bec,0.1,26.16105542923883,157.38916015625,0.0,0.984375,0.10081338068507274,6.973257557267878e-05,114724,200767,0.5714285714285714,1.1424985181827692,7.322800000110874,533.5709000000861
checkerboard,bec_sweep,dct,60,hamming,4,bec,0.2,18.61148555864932,895.2241821289062,0.0,0.911376953125,0.20026697614647826,0.0004445451692758272,114724,200767,0.5714285714285714,1.1424985181827692,8.681899999828602,689.2159999997602
checkerboard,bec_sweep,dct,60,hamming,4,bec,0.3,12.286626376603103,3840.764892578125,0.0052490234375,0.02569580078125,0.2998450940642636,0.0022488755622188904,114724,200767,0.5714285714285714,1.1424985181827692,9.835800000018935,705.934999999954
gradient,rd_dct,dct,5,none,3,bsc,0.0,31.75832928611147,43.37579345703125,0.05023193359375,0.5419921875,0.0,0.0,65572,65572,1.0,1.9989019703531996,5.427199999758159,6.980300000122952
gradient,rd_dct,dct,10,none,3,bsc,0.0,35.23724593036463,19.46954345703125,0.08447265625,0.77545166015625,0.0,0.0,81956,81956,1.0,1.5992971838547514,6.991400000060821,8.046100000228762
gradient,rd_dct,dct,20,none,3,bsc,0.0,40.517423188445456,5.77215576171875,0.14385986328125,0.9937744140625,0.0,0.0,98340,98340,1.0,1.332845230831808,8.344099999703758,5.935700000009092
gradient,rd_dct,dct,30,none,3,bsc,0.0,47.380674363128605,1.18853759765625,0.2972412109375,1.0,0.0,0.0,114724,114724,1.0,1.1424985181827692,7.6185999996596365,5.954400000064197
gradient,rd_dct,dct,50,none,3,bsc,0.0,45.12103382903062,1.999755859375,0.25006103515625,1.0,0.0,0.0,114724,114724,1.0,1.1424985181827692,9.514800000033574,5.850100000316161
gradient,rd_dct,dct,70,none,3,bsc,0.0,50.407285658974025,0.592041015625,0.482666015625,1.0,0.0,0.0,131108,131108,1.0,0.9997254172132898,8.418500000061613,6.127199999809818
gradient,rd_dct,dct,85,none,3,bsc,0.0,53.636110015409855,0.281494140625,0.718505859375,1.0,0.0,0.0,147492,147492,1.0,0.8886719279689745,7.4386999999660475,8.73539999975037
gradient,rd_dct,dct,95,none,3,bsc,0.0,90.27500300163646,6.103515625e-05,0.99993896484375,1.0,0.0,0.0,163876,163876,1.0,0.799824257365325,9.895700000015495,9.187999999994645
gradient,rd_quantize,quantize,1,none,3,bsc,0.0,16.77786229885612,1365.5076293945312,0.0078125,0.0859375,0.0,0.0,16416,16416,1.0,7.984405458089668,0.23160000000643777,0.7989000000634405
gradient,rd_quantize,quantize,2,none,3,bsc,0.0,22.7968491805589,341.50372314453125,0.015625,0.171875,0.0,0.0,32800,32800,1.0,3.9960975609756098,0.7913999997981591,0.5605000001196458
gradient,rd_quantize,quantize,3,none,3,bsc,0.0,28.81105255475896,85.50177001953125,0.03125,0.34375,0.0,0.0,49184,49184,1.0,2.664931685100846,1.0013000000981265,0.7184000000961532
gradient,rd_quantize,quantize,4,none,3,bsc,0.0,34.80625873619661,21.50079345703125,0.0625,0.6875,0.0,0.0,65568,65568,1.0,1.9990239141044412,1.2517999998635787,0.8649999999761349
gradient,rd_quantize,quantize,5,none,3,bsc,0.0,40.726935745589465,5.50030517578125,0.125,1.0,0.0,0.0,81952,81952,1.0,1.5993752440452949,1.4101000001573993,0.9006999998746323
gradient,rd_quantize,quantize,6,none,3,bsc,0.0,46.369714306840386,1.50006103515625,0.24993896484375,1.0,0.0,0.0,98336,98336,1.0,1.332899446794663,2.0721999999295804,1.0228999999526422
gradient,rd_quantize,quantize,8,none,3,bsc,0.0,inf,0.0,1.0,1.0,0.0,0.0,131104,131104,1.0,0.9997559189650964,1.3482999997904699,1.1233000000174798
gradient,bsc_sweep,dct,60,none,1,bsc,0.0,51.433849381519785,0.4674072265625,0.54779052734375,1.0,0.0,0.0,131108,131108,1.0,0.9997254172132898,7.036099999822909,7.995299999947747
gradient,bsc_sweep,dct,60,none,1,bsc,0.001,13.448187005400081,2939.4201049804688,0.3363037109375,0.66259765625,0.0009457851542239986,0.0009457851542239986,131108,131108,1.0,0.9997254172132898,9.100499999931344,6.076899999698071
gradient,bsc_sweep,dct,60,none,1,bsc,0.003,9.686461259264398,6989.308898925781,0.01898193359375,0.27874755859375,0.0028144735637794793,0.0028144735637794793,131108,131108,1.0,0.9997254172132898,6.537899999784713,9.378400000059628
gradient,bsc_sweep,dct,60,none,1,bsc,0.01,6.666794602839001,14008.798889160156,0.0030517578125,0.0372314453125,0.01025109070384721,0.01025109070384721,131108,131108,1.0,0.9997254172132898,6.728500000008353,8.670600000186823
gradient,bsc_sweep,dct,60,none,1,bsc,0.03,5.898328635559228,16720.43212890625,0.0008544921875,0.006591796875,0.02998291484882692,0.02998291484882692,131108,131108,1.0,0.9997254172132898,9.194400000069436,6.330000000161817
gradient,bsc_sweep,dct,60,none,1,bsc,0.1,6.494606963683468,14575.37255859375,0.00201416015625,0.0216064453125,0.10138969399273881,0.10138969399273881,131108,131108,1.0,0.9997254172132898,5.417700000180048,27.930900000228576
gradient,bsc_sweep,dct,60,repetition,3,bsc,0.0,51.433849381519785,0.4674072265625,0.54779052734375,1.0,0.0,0.0,131108,393324,0.3333333333333333,0.9997254172132898,7.275400000253285,10.609299999941868
gradient,bsc_sweep,dct,60,repetition,3,bsc,0.001,51.433849381519785,0.4674072265625,0.54779052734375,1.0,0.0010423976162146221,0.0,131108,393324,0.3333333333333333,0.9997254172132898,12.424199999713892,10.656299999936891
